	sequence	start	end	H_fei	H_pod	d_xy	f_st	me	deltaB0	deltaB0_bootstrap	outlier	bootstrap_outlier	rediem_var	distance_from_telomere_rescaled	exon_proportion	te_proportion
9667	chr18	7112473	7236586	0.00743	0.00418	0.02178	0.57928	5.10204081632653e-08	-133.25950702106638	-212.46129214865505	False	False	0.21532306249794667	0.49111639204396235	0.0	0.4405340294731414
9668	chr18	7143173	7253125	0.007090000000000001	0.0042	0.02238	0.59726	6.122448979591838e-08	-143.23578668745176	-277.8187821266183	False	False	0.21533468056073984	0.4885132612457607	0.0	0.37540926949941794
9669	chr18	7160234	7272444	0.00587	0.00446	0.02275	0.62993	1.0204081632653058e-08	11.687192126788432	-177.60381515027257	True	False	0.21815622276395455	0.48707832390005407	0.0	0.36482488191783263
9670	chr18	7190011	7306349	0.00569	0.00449	0.0227	0.63361	5.10204081632653e-08	-41.45184336180682	-190.55499760339444	False	False	0.2183129816636431	0.48580451179053435	0.0	0.4036600250992797
9671	chr18	7217125	7335029	0.00562	0.00476	0.02477	0.65346	1.0204081632653058e-08	75.2484168351657	-60.19731758059061	True	False	0.21953422082065496	0.48425479933164967	0.007277106798751527	0.37115789116569414
9672	chr18	7236586	7408949	0.005	0.00435	0.02486	0.68362	1.0204081632653058e-08	93.68077155544597	-91.88816689704254	True	False	0.2133769409243312	0.482127449352021	0.021530142780063006	0.2974594315485342
9673	chr18	7253058	7433409	0.0050799999999999994	0.0043100000000000005	0.02343	0.6663100000000001	2.0408163265306117e-08	59.13619535205362	-44.32414274317854	True	False	0.2131747945516156	0.47994154064117905	0.020576542408969178	0.321068361140221
9674	chr18	7272434	7453520	0.00445	0.004220000000000001	0.02349	0.68828	2.0408163265306117e-08	-4.7936650445335545	-162.55667175870622	False	False	0.21329841541311445	0.4787924408840736	0.020493025413339517	0.33205217410512133
9675	chr18	7306347	7473736	0.0041	0.00392	0.02358	0.70934	1.0204081632653058e-08	63.95590592686494	-87.92195393436123	True	False	0.213310588615518	0.4734161815164511	0.02216991558585092	0.28561016554253865
9676	chr18	7334964	7494980	0.0036200000000000004	0.0037799999999999995	0.02304	0.72349	1.0204081632653058e-08	37.25988958199741	-146.79210079797485	True	False	0.21199458124184803	0.47186334592523504	0.01782946705329467	0.2873900109989001
9677	chr18	7408881	7558156	0.0034200000000000003	0.00433	0.02418	0.72392	0.0	59.33055447312654	-33.51892989808401	True	False	0.2174250887839944	0.47020531755867584	0.050343326076034166	0.34256908390554347
9678	chr18	7433344	7577927	0.0035299999999999997	0.0048200000000000005	0.025730000000000003	0.7208100000000001	0.0	246.57150947290938	131.2791938022856	True	True	0.21749655512405872	0.46858512168149447	0.05197706507680709	0.3250520462295014
9679	chr18	7453451	7597732	0.00392	0.00505	0.02671	0.71244	0.0	270.76691756679793	105.45422249598775	True	True	0.2177209600966011	0.46472720148888236	0.05208586023107686	0.34125075373749836
9680	chr18	7473658	7618429	0.0043	0.0055899999999999995	0.028189999999999996	0.7016399999999999	0.0	295.9399457804393	80.6972426273278	True	True	0.2177915065080815	0.46272335719690355	0.051909567523882545	0.3164584067251038
9681	chr18	7494913	7647450	0.00547	0.00588	0.02737	0.65681	0.0	232.01701104821404	48.26516640177579	True	True	0.21848134055658708	0.4615000830469279	0.049266735283898334	0.35011833194569186
9682	chr18	7558091	7675476	0.00727	0.006	0.027260000000000003	0.60845	0.0	241.7965485904424	106.29410184633161	True	True	0.22114395760076888	0.4598134496274245	0.0	0.42117817438343913
9683	chr18	7577862	7693135	0.00825	0.00594	0.0259	0.56989	0.0	171.43515671117348	45.59196140462883	True	True	0.220265312811778	0.4579946509260797	0.0	0.4252340096987152
9684	chr18	7597649	7709302	0.00795	0.00561	0.02636	0.59085	0.0	164.1256011784135	-19.047420843446133	True	False	0.21999311211371936	0.4558086712349575	0.0	0.38508593589066126
9685	chr18	7618364	7727701	0.00793	0.0051600000000000005	0.0257	0.59409	0.0	228.26558983616997	107.7808982964634	True	True	0.21999646886122787	0.45454444146327266	0.0	0.3984561493364552
9686	chr18	7647360	7749911	0.0072	0.00468	0.02719	0.6413	0.0	288.56631153152557	122.24293963733359	True	True	0.22121203131681555	0.45334451982550206	0.0	0.3330733001140896
9687	chr18	7675410	7796950	0.00564	0.00428	0.02455	0.66405	0.0	78.41485858464148	-48.8157463996904	True	False	0.22095571326278796	0.4522536948784889	0.041862761230870495	0.23879381273654765
9688	chr18	7693071	7830576	0.0045	0.0035600000000000002	0.02259	0.69719	0.0	168.65258932382858	97.80871313427633	True	True	0.2207988071509763	0.45060177081603187	0.05436893203883495	0.2364495836515036
9689	chr18	7709230	7845060	0.00484	0.0033399999999999997	0.02121	0.67661	1.0204081632653058e-08	69.606002074157	-42.206624933780404	True	False	0.21954364024083736	0.4482982477808015	0.055039387469631156	0.2281602002503129
9690	chr18	7727635	7888144	0.0045899999999999995	0.00318	0.021169999999999998	0.6897399999999999	6.122448979591838e-08	-38.75548564294877	-182.23486511503867	False	False	0.2199679068075344	0.44465447509372946	0.0747995439508065	0.24783033973172844
9691	chr18	7749838	7970177	0.00439	0.0031	0.020419999999999997	0.68991	5.10204081632653e-08	-77.48814215623133	-211.5592037450697	False	False	0.2197589184362537	0.44372654988990956	0.10622722259790596	0.24942928850543936
9692	chr18	7796876	8109477	0.00476	0.0030600000000000002	0.02049	0.67943	5.10204081632653e-08	-135.581645027356	-255.06451856713102	False	False	0.2168595705337588	0.44142678880953296	0.14546978416575762	0.23916430209756206
9693	chr18	7830496	8211567	0.00477	0.0035399999999999997	0.02086	0.66788	2.0408163265306117e-08	-79.26286535685358	-204.17448107793462	False	False	0.21589159517702172	0.4375323137725877	0.1395881607364507	0.26676656056220494
9694	chr18	7844958	8268736	0.004229999999999999	0.0034100000000000003	0.01923	0.6686300000000001	3.0612244897959183e-08	-165.4735874310718	-204.4168597382086	False	False	0.21632340524817492	0.42717380657305787	0.1361538352628027	0.28820986459891734
9695	chr18	7888078	8301700	0.00427	0.0035399999999999997	0.015059999999999999	0.58838	2.040816326530612e-07	-600.2069254108355	-657.4439748516452	False	False	0.2150166269130144	0.42351079823003573	0.1285449033175218	0.30688889855955437
9696	chr18	7970103	8409254	0.0045	0.0033	0.01344	0.54994	2.346938775510204e-07	-797.8563965695357	-827.2085126689635	False	False	0.21248333310676207	0.4164603269919551	0.11906382998103159	0.3389836297765461
9697	chr18	8109406	8424131	0.004	0.00359	0.01461	0.58781	2.040816326530612e-07	-574.3328646570444	-619.1794594702078	False	False	0.21268182132012384	0.4121336530285156	0.07985066327746446	0.38809119072205894
9698	chr18	8211501	8448330	0.004070000000000001	0.0035600000000000002	0.01493	0.5929	2.346938775510204e-07	-581.4638040502032	-639.6464909290371	False	False	0.2140940762110745	0.40496883255893845	0.06343817691245582	0.41038048549797534
9699	chr18	8268651	8496445	0.00454	0.00346	0.01481	0.57435	2.040816326530612e-07	-557.9491094953846	-597.9039697558037	False	False	0.2138132916150404	0.4024916207779155	0.10998094769835905	0.36117281403373225
9700	chr18	8301636	8541367	0.00455	0.00337	0.01744	0.63008	2.0408163265306117e-08	-89.04156265851634	-182.9497741489904	False	False	0.21712645407133693	0.40152323681434826	0.129244861949435	0.2971246939277774
9701	chr18	8409186	8556415	0.00424	0.0037	0.018690000000000002	0.64963	2.0408163265306117e-08	-28.246960046468303	-120.80880621750838	False	False	0.22034534236378872	0.3981538029104754	0.14540613601939836	0.20012361695046493
9702	chr18	8424059	8580948	0.00402	0.0036799999999999997	0.0178	0.64447	3.0612244897959183e-08	-84.71393758337945	-218.04289062580207	False	False	0.22041742733217587	0.39429141096020703	0.1392449438775185	0.20187521113653603
9703	chr18	8448262	8609407	0.00411	0.0038399999999999997	0.018619999999999998	0.64849	3.0612244897959183e-08	-156.0392584263318	-241.68839078163728	False	False	0.2206312400415728	0.39323934124621496	0.14467094852462067	0.1867945018461634
9704	chr18	8496372	8724914	0.004379999999999999	0.0049	0.01985	0.62117	4.0816326530612233e-08	-284.86535227175045	-372.36648313113255	False	False	0.2044136322266661	0.39154099608046894	0.05430511678378591	0.22597159384270724
9705	chr18	8541300	8774793	0.00488	0.00617	0.023219999999999998	0.61565	6.122448979591838e-08	-231.30641347690835	-322.8637623690447	False	False	0.19955527158858308	0.3903252458402007	0.03913607688453187	0.2732630100259965
9706	chr18	8556347	8816033	0.00541	0.007679999999999999	0.02398	0.57123	7.142857142857142e-08	-394.5421744642226	-511.0313632059115	False	False	0.19309038887491015	0.38245793353690477	0.039717196922437095	0.29947706075799235
9707	chr18	8580883	8842940	0.00607	0.00817	0.02537	0.56193	7.142857142857142e-08	-370.3982044562872	-486.3204857185483	False	False	0.18646017857207092	0.3790417236283416	0.046421198441560424	0.31149711703942273
9708	chr18	8609343	8862045	0.0072900000000000005	0.00885	0.02634	0.53092	1.1224489795918366e-07	-461.3833554398734	-623.6742871585157	False	False	0.1798031381756354	0.37495155595872354	0.04233444927226536	0.3065666278858102
9709	chr18	8724849	8888529	0.007490000000000001	0.01024	0.02924	0.53459	8.163265306122447e-08	-378.38826037890976	-541.9513751550694	False	False	0.1784010917659002	0.3728034797372594	0.050953079178885634	0.3557490224828935
9710	chr18	8774729	8914468	0.00788	0.01043	0.026869999999999998	0.49183000000000004	1.1224489795918366e-07	-424.0677063091425	-567.9146047207032	False	False	0.16993307454338882	0.3718323275427621	0.06266682887382907	0.31383507825302887
9711	chr18	8816031	8931139	0.009	0.011590000000000001	0.02582	0.42985	3.775510204081632e-07	-650.4894266523479	-767.5612009285687	False	False	0.1692508041685277	0.3699624230396311	0.05767626924279807	0.27877297842026616
9712	chr18	8842872	9008074	0.009559999999999999	0.011729999999999999	0.0254	0.40938	3.775510204081632e-07	-722.2525615115446	-832.7842941419949	False	False	0.17746910815034134	0.3682474684883046	0.03475744845704047	0.25714579726637693
9713	chr18	8861980	9022985	0.007890000000000001	0.011040000000000001	0.024640000000000002	0.44501999999999997	3.775510204081632e-07	-675.4924794432154	-792.1113762548775	False	False	0.183808276235994	0.36655714409422774	0.03793671004006087	0.24311046240799974
9714	chr18	8888447	9070219	0.0072	0.00895	0.02109	0.44616000000000006	3.061224489795918e-07	-762.9376467804686	-860.4189823248162	False	False	0.20254038780191191	0.365584501313845	0.039659573531677046	0.2056752415113439
9715	chr18	8914395	9083560	0.00618	0.00808	0.02097	0.49262	2.653061224489795e-07	-829.9836399590276	-908.0984030010877	False	False	0.2129664996722664	0.360160614178169	0.024437679188957527	0.19838027960866608
9716	chr18	8931056	9098057	0.00461	0.00564	0.02182	0.61943	7.142857142857142e-08	-396.8079489088268	-514.9531824807345	False	False	0.21494578088740413	0.35667534045691424	0.03235309968203783	0.1841306339482997
9717	chr18	9007979	9112414	0.00379	0.00502	0.02129	0.6571899999999999	2.0408163265306117e-08	-56.29064445757831	-198.2083486468036	False	False	0.22274218135675755	0.3557824795115421	0.03840666443242208	0.13769330205390912
9718	chr18	9022919	9127834	0.0043	0.0049	0.022609999999999998	0.66173	2.0408163265306117e-08	-58.44744962903496	-164.13996729864448	False	False	0.22220420421466253	0.35471429727393133	0.034742410522804176	0.15699375685078396
9719	chr18	9070149	9145197	0.0044399999999999995	0.00541	0.025710000000000004	0.67874	2.0408163265306117e-08	4.62529368896503	-136.9435192445526	True	False	0.21881724217570792	0.35374598429064436	0.01690917812599936	0.17608730412535978
9720	chr18	9083486	9159470	0.00471	0.00451	0.026760000000000003	0.70603	2.0408163265306117e-08	3.4035589889244875	-125.9389276390284	True	False	0.219545388067827	0.3526671550109948	0.023096967782691092	0.17606338176458203
9721	chr18	9097986	9175798	0.00527	0.00402	0.02823	0.71744	1.0204081632653058e-08	123.10170114737411	-13.483259137938148	True	False	0.22127535404280615	0.3515657540022231	0.006245823266334241	0.2103403074075978
9722	chr18	9112349	9190047	0.0051	0.0034700000000000004	0.03059	0.75422	0.0	188.8298069179873	-54.538289820033214	True	False	0.221875	0.3503004595263344	0.006254987258359289	0.21098355170017247
9723	chr18	9127770	9208860	0.0051	0.00371	0.029930000000000002	0.7434	1.0204081632653058e-08	107.63806980196387	-89.17733338665857	True	False	0.21607871354935707	0.3491625036732295	0.010654827968923418	0.21814033789616474
9724	chr18	9145132	9237511	0.00515	0.004079999999999999	0.02963	0.73034	2.0408163265306117e-08	-109.20125682704384	-307.70283718037535	False	False	0.2092703518746605	0.3482067541995483	0.05345370701133374	0.18335335952976325
9725	chr18	9159404	9252987	0.00551	0.00502	0.02889	0.6917300000000001	3.0612244897959183e-08	-59.4994265451096	-290.615816579113	False	False	0.20765279507876386	0.3471280668804593	0.04757274291270851	0.1772330444632038
9726	chr18	9175728	9303691	0.0055	0.00572	0.027839999999999997	0.66468	3.0612244897959183e-08	-264.1537306656246	-476.7780188521283	False	False	0.20644245640377498	0.34571172636818037	0.14868360385423912	0.18810906277595868
9727	chr18	9189980	9321719	0.0055	0.006959999999999999	0.02694	0.62429	6.122448979591838e-08	-204.04957290235325	-397.8737677858444	False	False	0.20404919362628207	0.3437424494726875	0.14644865985015826	0.20826786297148148
9728	chr18	9208796	9443181	0.00549	0.00671	0.026080000000000002	0.62078	6.122448979591838e-08	-190.46573025801626	-397.1501970568643	False	False	0.21617323712032316	0.3407964839208371	0.11099686413379696	0.30578748640058023
9729	chr18	9237446	9457528	0.00629	0.00591	0.02483	0.60577	3.0612244897959183e-08	-82.77654152362084	-247.79229343871702	False	False	0.22516260806043106	0.33890507239278783	0.09969920302432729	0.3163820757717578
9730	chr18	9252922	9470736	0.0070599999999999994	0.00527	0.02483	0.60207	3.0612244897959183e-08	-159.71045447669167	-299.067684751717	False	False	0.2271920668707449	0.33156592435489574	0.10073732634265933	0.31861129220343964
9731	chr18	9303691	9505355	0.00757	0.00481	0.02278	0.5725399999999999	2.0408163265306117e-08	-38.196007637059665	-146.6327880450699	False	False	0.22920478768173075	0.32919603475762366	0.058344573151380516	0.3284026896223421
9732	chr18	9321655	9537411	0.0077	0.0041	0.02265	0.58657	3.0612244897959183e-08	-58.24245783423248	-162.41412980716268	False	False	0.23194435561804344	0.3281915218314048	0.06309905634142272	0.3251126272270528
9733	chr18	9443181	9557519	0.007509999999999999	0.0046700000000000005	0.02343	0.58746	6.122448979591838e-08	-72.65011029440211	-150.7745330692269	False	False	0.22275115741190335	0.32723016491558315	0.06302366667249733	0.2406024243908412
9734	chr18	9457461	9576166	0.007090000000000001	0.0063	0.024030000000000003	0.56424	1.530612244897959e-07	-540.6178590574709	-669.9419964215049	False	False	0.2113616437106318	0.32453554053612826	0.06070510930457858	0.26761299018575463
9735	chr18	9470672	9591139	0.00589	0.0075	0.024390000000000002	0.56926	1.3265306122448975e-07	-643.5138258542138	-781.0986562725593	False	False	0.20029673395208564	0.322278438604187	0.06320403097943836	0.26912764491520497
9736	chr18	9505272	9616065	0.0053100000000000005	0.00765	0.02609	0.60193	1.1224489795918366e-07	-705.4423162445164	-827.5072788397811	False	False	0.20281016331291501	0.3208057397493828	0.03525493487855731	0.24599027014342062
9737	chr18	9537334	9631715	0.0054399999999999995	0.00757	0.02584	0.59759	1.1224489795918366e-07	-723.4603366433876	-835.1285767616209	False	False	0.20028353523355494	0.31975012102137784	0.01897627700490565	0.21533995189709793
9738	chr18	9557455	9649105	0.0057	0.00725	0.02326	0.56457	1.4285714285714285e-07	-648.7005567959714	-722.2727231959725	False	False	0.19579988579275973	0.31790108472064293	0.014795417348608838	0.19332242225859247
9739	chr18	9576095	9668890	0.00561	0.00633	0.0216	0.56703	1.9387755102040812e-07	-524.845076669837	-587.404493138034	False	False	0.1963409453676645	0.31683212169994934	0.016908238590441296	0.16354329435853224
9740	chr18	9591061	9685616	0.00564	0.00556	0.0187	0.539	2.040816326530612e-07	-544.0082641613408	-608.7641389547207	False	False	0.20786224080434568	0.31570850386345667	0.012278568029189361	0.17343345143038444
9741	chr18	9615994	9702198	0.00688	0.00655	0.01784	0.45303000000000004	3.2653061224489787e-07	-738.6105474697833	-795.697600404761	False	False	0.19873876410193975	0.3145177386818394	0.0054637835831283935	0.19428332791981812
9742	chr18	9631649	9720390	0.00685	0.00796	0.01757	0.40707	4.285714285714285e-07	-703.8375104398438	-740.0831212268822	False	False	0.1874660565871304	0.3131847290185841	0.0053075804870353046	0.20452778309913117
9743	chr18	9649038	9740783	0.006840000000000001	0.008	0.018090000000000002	0.41838000000000003	4.081632653061224e-07	-768.1734414490202	-832.4420938802796	False	False	0.18701307093797306	0.31201681948721005	0.0023216524061256743	0.2623031227859829
9744	chr18	9668824	9753920	0.00617	0.0076	0.01793	0.44511999999999996	3.877551020408163e-07	-787.8739423059451	-829.9526377101865	False	False	0.19471710958951705	0.31078999632322146	0.008320015041835103	0.24413603459622074
9745	chr18	9685552	9780983	0.0060799999999999995	0.00778	0.01853	0.45555	3.571428571428571e-07	-787.9396453910449	-837.4196477150108	False	False	0.19929794930516526	0.3093845867741024	0.04529974536576165	0.2093135354339785
9746	chr18	9702132	9793588	0.00445	0.007259999999999999	0.01872	0.52331	3.061224489795918e-07	-712.2919036442327	-786.0967277455493	False	False	0.2015174075309782	0.30809771429301513	0.04726863191042687	0.1914909902029391
9747	chr18	9720313	9810195	0.00424	0.006509999999999999	0.01853	0.55016	2.857142857142857e-07	-665.7026929300337	-744.7086853925575	False	False	0.2121281359518614	0.30721975920649724	0.060712934736654726	0.172826594868828
9748	chr18	9740717	9831290	0.0039700000000000004	0.0063	0.01936	0.58076	2.2448979591836733e-07	-616.4865081153694	-720.5604461310722	False	False	0.2213994696717876	0.30527880344282754	0.07035209168295187	0.09407880935819725
9749	chr18	9753856	9862911	0.00507	0.00584	0.019209999999999998	0.5579	1.7346938775510206e-07	-435.5090611343185	-495.4714101006539	False	False	0.2246524197530864	0.3042141702192297	0.06131768373756361	0.12170005960295265
9750	chr18	9780912	9882700	0.0054600000000000004	0.0054	0.018580000000000003	0.5476800000000001	1.6326530612244893e-07	-332.88519546615134	-387.8336898303387	False	False	0.22401066314228527	0.30309878609524704	0.032449797618579794	0.1671709828270523
9751	chr18	9793522	9926546	0.00576	0.00517	0.01729	0.51966	1.6326530612244893e-07	-350.75126912984706	-394.1501129066455	False	False	0.2256588234128592	0.30039798643140964	0.10678524176088526	0.2057523454414241
9752	chr18	9810130	9941858	0.006	0.00442	0.01788	0.5488	1.1224489795918366e-07	-285.7159358064382	-358.7149339587777	False	False	0.2313039032325023	0.299068738723008	0.09922719543301348	0.21394084780760356
9753	chr18	9831225	9956350	0.0063100000000000005	0.00414	0.01654	0.51983	2.755102040816326e-07	-322.0451669765898	-438.25073897656694	False	False	0.2291734443401071	0.29608139166776687	0.09933266733266734	0.22156243756243757
9754	chr18	9862830	9972234	0.00573	0.00427	0.0183	0.57087	2.448979591836735e-07	-306.52242793941696	-394.7242094248213	False	False	0.2295003899545464	0.2950017106247542	0.10425578589448284	0.2354849914079924
9755	chr18	9882599	9988776	0.0052899999999999996	0.00528	0.02113	0.59991	1.530612244897959e-07	-458.4594919975207	-532.5895528137917	False	False	0.2291470991606186	0.29382088268237316	0.10524878269305028	0.22370193168011904
9756	chr18	9926480	10002669	0.00514	0.0054600000000000004	0.02477	0.6476	1.1224489795918366e-07	-401.7730347392935	-528.6674266393238	False	False	0.2284811790057717	0.2928365281557478	0.0035831944243919726	0.19182559162083765
9757	chr18	9941788	10019317	0.00498	0.00579	0.02165	0.6017899999999999	1.7346938775510206e-07	-383.8751795868011	-459.5143472100899	False	False	0.2257391060826809	0.29152587728077384	0.0035212630112603028	0.198390279766281
9758	chr18	9956271	10035523	0.0051	0.00606	0.024569999999999998	0.62983	7.142857142857142e-08	-302.32532531071047	-378.015981636534	False	False	0.2285123216731088	0.2904960243945027	0.0	0.20756573966587594
9759	chr18	9972145	10050246	0.0049	0.00606	0.025169999999999998	0.6423399999999999	5.10204081632653e-08	-254.7813628302829	-390.24312059086515	False	False	0.2285123216731088	0.2893982433800242	0.0	0.2009833420826878
9760	chr18	9988711	10074003	0.00561	0.005520000000000001	0.0252	0.6382899999999999	4.0816326530612233e-08	-271.66783837349794	-383.5933888246218	False	False	0.23022338901475844	0.28821613779259847	0.0039042348637621347	0.23963560474604886
9761	chr18	10002597	10090514	0.0059700000000000005	0.0059299999999999995	0.02371	0.59864	7.142857142857142e-08	-300.02702335287177	-390.5951544423442	False	False	0.222149594958549	0.2871173630541963	0.0062445260871048834	0.22903420271392336
9762	chr18	10019252	10112032	0.006370000000000001	0.00643	0.026160000000000003	0.6068899999999999	6.122448979591838e-08	-360.04772518500977	-502.5156203904189	False	False	0.21508309421066252	0.2858561854345626	0.01050873032981246	0.19863117051088597
9763	chr18	10035455	10126211	0.0063	0.00722	0.02563	0.5825600000000001	8.163265306122447e-08	-424.35706157176173	-594.6536995611095	False	False	0.2085011216462119	0.2844514856882461	0.010743091365860108	0.19280267971263607
9764	chr18	10050181	10164840	0.006840000000000001	0.008020000000000001	0.02559	0.5499	1.224489795918367e-07	-561.2521561486355	-677.6117917067313	False	False	0.20212792532659585	0.2832690251994191	0.03652569793910639	0.1961206708588074
9765	chr18	10073987	10229858	0.00715	0.00811	0.02342	0.5085	1.6326530612244893e-07	-526.4964946356631	-629.4168338131567	False	False	0.1967486008433986	0.2817496213202048	0.07463864349365822	0.17269408677688602
9766	chr18	10090450	10269653	0.008029999999999999	0.007520000000000001	0.02383	0.5078699999999999	1.4285714285714285e-07	-553.0328587417753	-656.9154322787654	False	False	0.19330682279721995	0.2805923588308696	0.07771075261016835	0.2138133848205666
9767	chr18	10111965	10284337	0.00873	0.0069700000000000005	0.02446	0.51407	1.1224489795918366e-07	-426.08815358849824	-555.4272778816376	False	False	0.19500942964491866	0.277979077852591	0.0783189845218481	0.2230524679182234
9768	chr18	10126139	10299571	0.00895	0.006220000000000001	0.02567	0.54371	7.142857142857142e-08	-370.5609609680396	-471.0879419748089	False	False	0.1966987228262075	0.2722565056975871	0.07784030628719037	0.2245606347156234
9769	chr18	10164772	10323187	0.00842	0.00564	0.02685	0.58517	4.0816326530612233e-08	-272.0117083226796	-417.3751831667323	False	False	0.20225902776659346	0.2705030088540802	0.06696335574282739	0.22857052678092352
9770	chr18	10229794	10391489	0.007890000000000001	0.00496	0.02767	0.6232300000000001	1.0204081632653058e-08	9.213877512462204	-167.5573872350651	True	False	0.20736442820811213	0.2693786812147849	0.08178360493521754	0.22563468258140326
9771	chr18	10269575	10410278	0.006790000000000001	0.0047	0.02665	0.6452399999999999	1.0204081632653058e-08	11.091883789995336	-167.22478817454248	True	False	0.2141180243750678	0.267964257170073	0.07616042301869896	0.2031513187352082
9772	chr18	10284273	10489447	0.00611	0.00451	0.02519	0.65191	4.0816326530612233e-08	-88.07054450750002	-242.3076774150832	False	False	0.21790379061791687	0.2648825773223683	0.09385692144228801	0.22776277696004368
9773	chr18	10299491	10551062	0.00545	0.00461	0.02248	0.6342800000000001	6.122448979591838e-08	-111.8864835096756	-290.1705455022602	False	False	0.21757935608962206	0.2619264615904409	0.09255041320342965	0.2459305722837688
9774	chr18	10323187	10567013	0.00556	0.00521	0.02011	0.57755	1.3265306122448975e-07	-324.595673455784	-407.7668500892323	False	False	0.21614247946109835	0.2575240516679656	0.09560096134128436	0.2462616784100137
9775	chr18	10391425	10587294	0.00562	0.005679999999999999	0.02079	0.5727	1.530612244897959e-07	-382.0219794721488	-496.28692190386937	False	False	0.22054762341329312	0.2530719555493093	0.06766767584456959	0.25455789328581857
9776	chr18	10410213	10601655	0.00583	0.0059299999999999995	0.02141	0.56897	8.163265306122447e-08	-248.91940470712143	-313.3472597980144	False	False	0.22286728540801265	0.2504666953426999	0.06923245682765537	0.24402691154501102
9777	chr18	10489381	10614334	0.0059	0.00598	0.02097	0.5582699999999999	9.183673469387754e-08	-256.152473472408	-394.90697773813736	False	False	0.21884682175740236	0.24950583528884004	0.037718182036445703	0.2192184261282242
9778	chr18	10550982	10727570	0.00621	0.0062	0.02084	0.5411699999999999	1.224489795918367e-07	-416.9538588936266	-505.77686472801724	False	False	0.20761512100274504	0.24801957920050652	0.12016105284617301	0.1413629465195823
9779	chr18	10566947	10892702	0.00718	0.00599	0.02162	0.53309	1.7346938775510206e-07	-440.4809188830259	-489.34539594331	False	False	0.2122562366451341	0.24701563411652974	0.10349495786710872	0.21013031265828613
9780	chr18	10587178	10907258	0.007679999999999999	0.00594	0.02359	0.55213	7.142857142857142e-08	-322.99943701222946	-407.53557599043415	False	False	0.2127229332054184	0.245966119692627	0.10427080729817545	0.21082854286428393
9781	chr18	10601582	10922523	0.007679999999999999	0.006659999999999999	0.022619999999999998	0.5184	1.224489795918367e-07	-380.68371444242075	-460.6998349348869	False	False	0.2109006401297208	0.23504048005383144	0.10399107624142755	0.21340059387862567
9782	chr18	10614266	11007005	0.007809999999999999	0.007390000000000001	0.023540000000000002	0.51195	1.530612244897959e-07	-430.38229891126684	-515.2659078926954	False	False	0.2093319014835293	0.22636264393026329	0.10632251953587497	0.2177247484970935
9783	chr18	10727506	11032459	0.008320000000000001	0.00735	0.026430000000000002	0.54269	6.122448979591838e-08	-291.31249832807225	-407.37814519112	False	False	0.2134096573267256	0.22525442881458674	0.07206028469960944	0.24798903437578906
9784	chr18	10892637	11052806	0.0074	0.006940000000000001	0.02715	0.58215	3.0612244897959183e-08	-121.44993478994002	-296.16083331055415	False	False	0.21120663487846886	0.22123921632092172	0.05916875300463885	0.21923093732245316
9785	chr18	10907191	11072932	0.00695	0.0071400000000000005	0.02677	0.58331	4.0816326530612233e-08	-137.25538951587805	-290.3653061875084	False	False	0.20996551068313304	0.21755143586008935	0.05717957536155809	0.23374421537217707
9786	chr18	10922423	11087303	0.00713	0.00655	0.02817	0.60923	1.0204081632653058e-08	67.56419340269349	-50.1365826550318	True	False	0.21372107674935664	0.21609051973180812	0.05747816593886463	0.2262979136341582
9787	chr18	11006941	11104683	0.00688	0.006229999999999999	0.029019999999999997	0.6317	0.0	168.3540488557337	38.901956050496665	True	True	0.2195923784051007	0.21473075050289528	0.011202962902334718	0.24290479016185468
9788	chr18	11032392	11131239	0.006490000000000001	0.00557	0.029660000000000002	0.66214	1.0204081632653058e-08	113.84505301565514	-26.078362118656486	True	False	0.2176346150042371	0.21350456616142904	0.02060760569364776	0.27101480065151196
9789	chr18	11052734	11196012	0.0070599999999999994	0.0052899999999999996	0.02737	0.6318699999999999	2.0408163265306117e-08	-78.7504943976819	-207.82752597403308	False	False	0.2197904073990156	0.21239855143444047	0.07642485238487416	0.2379569787406301
9790	chr18	11072868	11219978	0.006809999999999999	0.0050100000000000006	0.02483	0.61543	8.163265306122447e-08	-163.2105900212773	-381.32530065435276	False	False	0.2189115063483951	0.21072774661743474	0.07912446468628917	0.22370335123377064
9791	chr18	11087229	11238742	0.00625	0.00464	0.02508	0.64325	7.142857142857142e-08	-236.5015413899382	-328.8488859059871	False	False	0.21573302542278935	0.20666547419795833	0.0853194115356438	0.2239411799647555
9792	chr18	11104619	11268369	0.00626	0.0040100000000000005	0.02449	0.65353	5.10204081632653e-08	-327.1845231474872	-421.9320111103443	False	False	0.2193714286782704	0.20413807935879255	0.11135267175572519	0.20803664122137405
9793	chr18	11131174	11295009	0.0065	0.00473	0.02415	0.62261	7.142857142857142e-08	-144.33191859656654	-310.7859067127283	False	False	0.2245780779745238	0.2026964698667416	0.1009674367503891	0.21744438001648
9794	chr18	11195945	11316973	0.00624	0.00525	0.026989999999999997	0.6489199999999999	2.0408163265306117e-08	-21.12365590139234	-187.41705119260587	False	False	0.22521070600023416	0.20121830553035755	0.060184420134183826	0.24955382225600686
9795	chr18	11219913	11343818	0.0072299999999999994	0.00594	0.02855	0.62517	3.0612244897959183e-08	-200.4673079776985	-370.9258979601291	False	False	0.23084059334107354	0.1993521629820803	0.053218191356281024	0.2922723053952625
