	sequence	start	end	Ne_A	Ne_A_B	Ne_B	T	me	lnCl
12879	iphiclides_podalirius.IP_504.chromosome_26	4053193	4158637	410000.0	1700000.0	390000.0	2181320.0	8.163265306122447e-08	-83464.22088448235
12880	iphiclides_podalirius.IP_504.chromosome_26	4078915	4175336	410000.0	1700000.0	390000.0	2181320.0	6.122448979591838e-08	-81966.17994028305
12881	iphiclides_podalirius.IP_504.chromosome_26	4098870	4198547	410000.0	1700000.0	390000.0	2181320.0	6.122448979591838e-08	-81962.45311999421
12882	iphiclides_podalirius.IP_504.chromosome_26	4119225	4215551	410000.0	1700000.0	390000.0	2181320.0	5.10204081632653e-08	-82083.21004112074
12883	iphiclides_podalirius.IP_504.chromosome_26	4139118	4236078	410000.0	1500000.0	390000.0	2181320.0	6.122448979591838e-08	-81779.7992539644
12884	iphiclides_podalirius.IP_504.chromosome_26	4158573	4253324	410000.0	1100000.0	390000.0	2181320.0	7.142857142857142e-08	-80711.82189847226
12885	iphiclides_podalirius.IP_504.chromosome_26	4175271	4291174	510000.0	1100000.0	390000.0	2181320.0	1.1224489795918366e-07	-81310.57762799671
12886	iphiclides_podalirius.IP_504.chromosome_26	4198480	4305032	510000.0	900000.0	390000.0	2181320.0	1.020408163265306e-07	-80140.96949867018
12887	iphiclides_podalirius.IP_504.chromosome_26	4215486	4328302	510000.0	800000.0	390000.0	2181320.0	6.122448979591838e-08	-79357.52677119286
12888	iphiclides_podalirius.IP_504.chromosome_26	4236009	4345843	510000.0	900000.0	390000.0	2181320.0	4.0816326530612233e-08	-79878.58854124263
12889	iphiclides_podalirius.IP_504.chromosome_26	4253211	4375458	510000.0	1200000.0	390000.0	2181320.0	1.0204081632653058e-08	-81204.22930616903
12890	iphiclides_podalirius.IP_504.chromosome_26	4291173	4403745	510000.0	1400000.0	390000.0	2181320.0	0.0	-82783.0011944333
12891	iphiclides_podalirius.IP_504.chromosome_26	4304958	4430079	710000.0	1400000.0	290000.0	2181320.0	1.0204081632653058e-08	-83238.70810993438
12892	iphiclides_podalirius.IP_504.chromosome_26	4328232	4449563	610000.0	1500000.0	290000.0	2181320.0	2.0408163265306117e-08	-82809.01835385327
12893	iphiclides_podalirius.IP_504.chromosome_26	4345766	4555918	610000.0	1600000.0	390000.0	2181320.0	0.0	-82860.33132672994
12894	iphiclides_podalirius.IP_504.chromosome_26	4375458	4579082	510000.0	1500000.0	390000.0	2181320.0	0.0	-82103.50107912984
12895	iphiclides_podalirius.IP_504.chromosome_26	4403680	4592774	510000.0	1200000.0	390000.0	2181320.0	0.0	-80367.77663360987
12896	iphiclides_podalirius.IP_504.chromosome_26	4430010	4611846	410000.0	1400000.0	390000.0	2181320.0	0.0	-80211.97653518601
12897	iphiclides_podalirius.IP_504.chromosome_26	4449497	4629056	510000.0	1400000.0	390000.0	2181320.0	0.0	-82082.10113644028
12898	iphiclides_podalirius.IP_504.chromosome_26	4555851	4647588	510000.0	1300000.0	390000.0	2181320.0	4.0816326530612233e-08	-84989.14668351233
12899	iphiclides_podalirius.IP_504.chromosome_26	4579005	4668987	510000.0	1300000.0	490000.0	2181320.0	5.10204081632653e-08	-86832.40630709969
12900	iphiclides_podalirius.IP_504.chromosome_26	4592696	4687588	510000.0	1400000.0	490000.0	2181320.0	6.122448979591838e-08	-88457.66914291981
12901	iphiclides_podalirius.IP_504.chromosome_26	4611777	4763364	510000.0	1300000.0	390000.0	2181320.0	1.020408163265306e-07	-87437.19004023528
12902	iphiclides_podalirius.IP_504.chromosome_26	4629054	4793296	510000.0	1200000.0	390000.0	2181320.0	1.020408163265306e-07	-86185.02958994929
12903	iphiclides_podalirius.IP_504.chromosome_26	4647588	4813170	510000.0	1500000.0	390000.0	2181320.0	3.0612244897959183e-08	-83977.29313606363
12904	iphiclides_podalirius.IP_504.chromosome_26	4668922	4828914	510000.0	1500000.0	290000.0	2181320.0	4.0816326530612233e-08	-82688.84198325539
12905	iphiclides_podalirius.IP_504.chromosome_26	4687523	4847869	510000.0	1400000.0	290000.0	2181320.0	1.0204081632653058e-08	-80911.246826047
12906	iphiclides_podalirius.IP_504.chromosome_26	4763279	4907321	510000.0	1300000.0	290000.0	2181320.0	0.0	-79093.14001408381
12907	iphiclides_podalirius.IP_504.chromosome_26	4793230	4927276	510000.0	1200000.0	290000.0	2181320.0	0.0	-77402.10586419584
12908	iphiclides_podalirius.IP_504.chromosome_26	4813101	4942340	510000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-76273.58246111938
12909	iphiclides_podalirius.IP_504.chromosome_26	4828848	4956945	510000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-75301.36481604751
12910	iphiclides_podalirius.IP_504.chromosome_26	4847798	4983733	410000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-74687.76298515133
12911	iphiclides_podalirius.IP_504.chromosome_26	4907254	5035248	510000.0	1000000.0	290000.0	2181320.0	8.163265306122447e-08	-78956.82190044527
12912	iphiclides_podalirius.IP_504.chromosome_26	4927209	5072812	510000.0	800000.0	290000.0	2181320.0	1.3265306122448975e-07	-79567.22651971331
12913	iphiclides_podalirius.IP_504.chromosome_26	4942340	5097808	610000.0	800000.0	290000.0	2181320.0	2.040816326530612e-07	-79871.81450913804
12914	iphiclides_podalirius.IP_504.chromosome_26	4956881	5113443	610000.0	800000.0	390000.0	2181320.0	1.9387755102040812e-07	-81194.15979980481
12915	iphiclides_podalirius.IP_504.chromosome_26	4983665	5131476	610000.0	800000.0	390000.0	2181320.0	1.9387755102040812e-07	-81811.61344954226
12916	iphiclides_podalirius.IP_504.chromosome_26	5035172	5145865	610000.0	900000.0	290000.0	2181320.0	2.5510204081632646e-07	-80986.03747116549
12917	iphiclides_podalirius.IP_504.chromosome_26	5072688	5164271	610000.0	1100000.0	290000.0	2181320.0	1.6326530612244893e-07	-81845.89834444015
12918	iphiclides_podalirius.IP_504.chromosome_26	5097743	5178420	510000.0	1200000.0	290000.0	2181320.0	1.224489795918367e-07	-81848.07666478207
12919	iphiclides_podalirius.IP_504.chromosome_26	5113378	5201885	510000.0	1100000.0	290000.0	2181320.0	7.142857142857142e-08	-80039.45521381691
12920	iphiclides_podalirius.IP_504.chromosome_26	5131379	5218215	510000.0	1100000.0	290000.0	2181320.0	6.122448979591838e-08	-79149.0976335131
12921	iphiclides_podalirius.IP_504.chromosome_26	5145800	5285846	510000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-77076.75080279005
12922	iphiclides_podalirius.IP_504.chromosome_26	5164207	5364067	510000.0	900000.0	290000.0	2181320.0	3.0612244897959183e-08	-77127.02358216651
12923	iphiclides_podalirius.IP_504.chromosome_26	5178328	5378494	510000.0	1000000.0	290000.0	2181320.0	3.0612244897959183e-08	-77763.82831866534
12924	iphiclides_podalirius.IP_504.chromosome_26	5201811	5391296	610000.0	1100000.0	290000.0	2181320.0	8.163265306122447e-08	-81287.51437284441
12925	iphiclides_podalirius.IP_504.chromosome_26	5218150	5403882	610000.0	1000000.0	390000.0	2181320.0	3.0612244897959183e-08	-82221.22174582475
12926	iphiclides_podalirius.IP_504.chromosome_26	5285846	5449865	610000.0	1000000.0	390000.0	2181320.0	4.0816326530612233e-08	-83153.17414067105
12927	iphiclides_podalirius.IP_504.chromosome_26	5364001	5463668	610000.0	1100000.0	390000.0	2181320.0	4.0816326530612233e-08	-83738.70483090957
12928	iphiclides_podalirius.IP_504.chromosome_26	5378425	5480887	710000.0	1000000.0	390000.0	2181320.0	7.142857142857142e-08	-84378.11078247332
12929	iphiclides_podalirius.IP_504.chromosome_26	5391225	5496858	610000.0	900000.0	390000.0	2181320.0	4.0816326530612233e-08	-82134.79268122924
12930	iphiclides_podalirius.IP_504.chromosome_26	5403815	5525513	510000.0	1100000.0	390000.0	2181320.0	6.122448979591838e-08	-83031.63675336551
12931	iphiclides_podalirius.IP_504.chromosome_26	5449799	5541962	510000.0	1100000.0	390000.0	2181320.0	5.10204081632653e-08	-83066.04955074206
12932	iphiclides_podalirius.IP_504.chromosome_26	5463593	5561920	510000.0	1300000.0	390000.0	2181320.0	3.0612244897959183e-08	-82872.54743300508
12933	iphiclides_podalirius.IP_504.chromosome_26	5480822	5578110	510000.0	1300000.0	390000.0	2181320.0	0.0	-81797.77536148322
12934	iphiclides_podalirius.IP_504.chromosome_26	5496792	5593609	510000.0	1200000.0	390000.0	2181320.0	0.0	-80732.53352548108
12935	iphiclides_podalirius.IP_504.chromosome_26	5525446	5607575	510000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-78452.65191253973
12936	iphiclides_podalirius.IP_504.chromosome_26	5541894	5621146	510000.0	1100000.0	290000.0	2181320.0	1.0204081632653058e-08	-78087.88141950857
12937	iphiclides_podalirius.IP_504.chromosome_26	5561855	5636515	510000.0	1000000.0	290000.0	2181320.0	3.0612244897959183e-08	-78720.71879787436
12938	iphiclides_podalirius.IP_504.chromosome_26	5578046	5652796	510000.0	1000000.0	390000.0	2181320.0	0.0	-78986.98610510824
12939	iphiclides_podalirius.IP_504.chromosome_26	5593539	5667652	410000.0	1200000.0	390000.0	2181320.0	0.0	-79819.55075251436
12940	iphiclides_podalirius.IP_504.chromosome_26	5607507	5684360	410000.0	1200000.0	390000.0	2181320.0	0.0	-80048.06656515447
12941	iphiclides_podalirius.IP_504.chromosome_26	5621391	5699262	410000.0	1200000.0	390000.0	2181320.0	0.0	-80540.14613982404
12942	iphiclides_podalirius.IP_504.chromosome_26	5636451	5714193	410000.0	1000000.0	390000.0	2181320.0	0.0	-78779.45416135281
12943	iphiclides_podalirius.IP_504.chromosome_26	5652733	5728361	410000.0	900000.0	390000.0	2181320.0	0.0	-77524.50612827452
12944	iphiclides_podalirius.IP_504.chromosome_26	5667587	5741028	510000.0	800000.0	390000.0	2181320.0	0.0	-76362.529085575
12945	iphiclides_podalirius.IP_504.chromosome_26	5684350	5752551	410000.0	1000000.0	290000.0	2181320.0	2.0408163265306117e-08	-75927.42562586367
12946	iphiclides_podalirius.IP_504.chromosome_26	5699195	5766628	410000.0	800000.0	290000.0	2181320.0	1.0204081632653058e-08	-72865.98985615281
12947	iphiclides_podalirius.IP_504.chromosome_26	5714126	5780307	410000.0	1100000.0	290000.0	2181320.0	1.0204081632653058e-08	-75170.61384621839
12948	iphiclides_podalirius.IP_504.chromosome_26	5728297	5796515	410000.0	1300000.0	290000.0	2181320.0	6.122448979591838e-08	-77803.97103438062
12949	iphiclides_podalirius.IP_504.chromosome_26	5740959	5813830	410000.0	1300000.0	290000.0	2181320.0	9.183673469387754e-08	-79402.31627100024
12950	iphiclides_podalirius.IP_504.chromosome_26	5752474	5827758	410000.0	1300000.0	290000.0	2181320.0	1.020408163265306e-07	-79939.26895636492
12951	iphiclides_podalirius.IP_504.chromosome_26	5766562	5841409	410000.0	1400000.0	290000.0	2181320.0	1.020408163265306e-07	-80511.0855436326
12952	iphiclides_podalirius.IP_504.chromosome_26	5780224	5854587	410000.0	1300000.0	290000.0	2181320.0	1.1224489795918366e-07	-78877.64002402438
12953	iphiclides_podalirius.IP_504.chromosome_26	5796449	5866664	410000.0	1300000.0	290000.0	2181320.0	4.0816326530612233e-08	-78009.44756143077
12954	iphiclides_podalirius.IP_504.chromosome_26	5813766	5880515	410000.0	1300000.0	290000.0	2181320.0	1.0204081632653058e-08	-77254.35653114479
12955	iphiclides_podalirius.IP_504.chromosome_26	5827648	5897985	410000.0	1100000.0	390000.0	2181320.0	0.0	-77914.58565081343
12956	iphiclides_podalirius.IP_504.chromosome_26	5841342	5908875	410000.0	1000000.0	390000.0	2181320.0	1.0204081632653058e-08	-77105.6924027372
12957	iphiclides_podalirius.IP_504.chromosome_26	5854521	5922983	410000.0	1000000.0	390000.0	2181320.0	0.0	-76754.42490660188
12958	iphiclides_podalirius.IP_504.chromosome_26	5866567	6045512	410000.0	800000.0	290000.0	2181320.0	2.0408163265306117e-08	-74913.92584978303
12959	iphiclides_podalirius.IP_504.chromosome_26	5880444	6076733	510000.0	700000.0	290000.0	2181320.0	3.0612244897959183e-08	-74296.57282616089
12960	iphiclides_podalirius.IP_504.chromosome_26	5897921	6126000	610000.0	900000.0	290000.0	2181320.0	6.122448979591838e-08	-78420.4034243812
12961	iphiclides_podalirius.IP_504.chromosome_26	5908802	6143329	710000.0	1100000.0	290000.0	2181320.0	1.224489795918367e-07	-82316.67972631476
12962	iphiclides_podalirius.IP_504.chromosome_26	5922918	6158568	710000.0	1200000.0	190000.0	2181320.0	3.6734693877551015e-07	-82304.47797286819
12963	iphiclides_podalirius.IP_504.chromosome_26	6045448	6172438	810000.0	1100000.0	290000.0	2181320.0	1.9387755102040812e-07	-83619.09386511671
12964	iphiclides_podalirius.IP_504.chromosome_26	6076733	6239101	710000.0	1200000.0	290000.0	2181320.0	2.040816326530612e-07	-83890.43249277139
12965	iphiclides_podalirius.IP_504.chromosome_26	6125933	6287569	610000.0	1100000.0	290000.0	2181320.0	2.040816326530612e-07	-80633.75199707602
12966	iphiclides_podalirius.IP_504.chromosome_26	6143265	6334245	610000.0	900000.0	290000.0	2181320.0	1.530612244897959e-07	-78391.46889015037
12967	iphiclides_podalirius.IP_504.chromosome_26	6158499	6424936	610000.0	1100000.0	290000.0	2181320.0	1.9387755102040812e-07	-80175.41060472223
12968	iphiclides_podalirius.IP_504.chromosome_26	6172373	6439946	710000.0	1000000.0	290000.0	2181320.0	2.653061224489795e-07	-80575.89073712696
12969	iphiclides_podalirius.IP_504.chromosome_26	6239041	6455307	710000.0	1000000.0	290000.0	2181320.0	1.9387755102040812e-07	-81488.27140444754
12970	iphiclides_podalirius.IP_504.chromosome_26	6287501	6477607	610000.0	1000000.0	290000.0	2181320.0	1.4285714285714285e-07	-82354.78132699558
12971	iphiclides_podalirius.IP_504.chromosome_26	6334180	6508168	610000.0	1000000.0	390000.0	2181320.0	6.122448979591838e-08	-82711.0101635784
12972	iphiclides_podalirius.IP_504.chromosome_26	6424872	6592104	610000.0	1000000.0	390000.0	2181320.0	0.0	-81723.83909320734
12973	iphiclides_podalirius.IP_504.chromosome_26	6439822	6623338	410000.0	1200000.0	290000.0	2181320.0	0.0	-77559.37383043327
12974	iphiclides_podalirius.IP_504.chromosome_26	6455237	6695571	410000.0	1000000.0	290000.0	2181320.0	1.0204081632653058e-08	-76647.61515713704
12975	iphiclides_podalirius.IP_504.chromosome_26	6477540	6723359	410000.0	1100000.0	390000.0	2181320.0	0.0	-78187.92553174807
12976	iphiclides_podalirius.IP_504.chromosome_26	6508103	6739940	510000.0	1100000.0	390000.0	2181320.0	0.0	-79668.11338113982
12977	iphiclides_podalirius.IP_504.chromosome_26	6592029	6771398	510000.0	1100000.0	390000.0	2181320.0	1.0204081632653058e-08	-79658.53317375455
12978	iphiclides_podalirius.IP_504.chromosome_26	6623274	6797334	510000.0	1300000.0	390000.0	2181320.0	1.0204081632653058e-08	-82642.27971006367
12979	iphiclides_podalirius.IP_504.chromosome_26	6695505	6815138	510000.0	1500000.0	390000.0	2181320.0	0.0	-83903.13578772472
12980	iphiclides_podalirius.IP_504.chromosome_26	6723295	6837983	510000.0	1400000.0	390000.0	2181320.0	0.0	-84012.20995775156
12981	iphiclides_podalirius.IP_504.chromosome_26	6739870	6865706	410000.0	1500000.0	490000.0	2181320.0	0.0	-82660.25830252521
12982	iphiclides_podalirius.IP_504.chromosome_26	6771396	6903900	410000.0	1400000.0	390000.0	2181320.0	0.0	-81460.64854272878
12983	iphiclides_podalirius.IP_504.chromosome_26	6797267	6926868	510000.0	1100000.0	390000.0	2181320.0	0.0	-79760.19220115889
12984	iphiclides_podalirius.IP_504.chromosome_26	6815072	6950989	510000.0	1100000.0	390000.0	2181320.0	0.0	-79836.27288632313
12985	iphiclides_podalirius.IP_504.chromosome_26	6837918	6967972	510000.0	1100000.0	290000.0	2181320.0	1.0204081632653058e-08	-78985.69544611449
12986	iphiclides_podalirius.IP_504.chromosome_26	6865639	6998195	510000.0	1000000.0	390000.0	2181320.0	0.0	-80220.67994441217
12987	iphiclides_podalirius.IP_504.chromosome_26	6903836	7047630	510000.0	1100000.0	290000.0	2181320.0	0.0	-79590.47962350526
12988	iphiclides_podalirius.IP_504.chromosome_26	6926796	7063306	410000.0	1200000.0	390000.0	2181320.0	0.0	-79996.25609532157
12989	iphiclides_podalirius.IP_504.chromosome_26	6950925	7076197	410000.0	1200000.0	390000.0	2181320.0	0.0	-79079.84362422729
12990	iphiclides_podalirius.IP_504.chromosome_26	6967886	7089514	410000.0	1200000.0	390000.0	2181320.0	0.0	-77701.18772073928
12991	iphiclides_podalirius.IP_504.chromosome_26	6998130	7104429	310000.0	1100000.0	390000.0	2181320.0	0.0	-75609.2309395054
12992	iphiclides_podalirius.IP_504.chromosome_26	7047563	7121111	310000.0	1100000.0	390000.0	2181320.0	0.0	-76047.81412772692
12993	iphiclides_podalirius.IP_504.chromosome_26	7063241	7136848	310000.0	1000000.0	290000.0	2181320.0	0.0	-75754.73716673793
12994	iphiclides_podalirius.IP_504.chromosome_26	7076136	7153928	310000.0	1100000.0	290000.0	2181320.0	0.0	-74246.67075965588
12995	iphiclides_podalirius.IP_504.chromosome_26	7089443	7168328	310000.0	1100000.0	290000.0	2181320.0	0.0	-73930.22752146088
12996	iphiclides_podalirius.IP_504.chromosome_26	7104365	7186411	310000.0	1200000.0	290000.0	2181320.0	0.0	-74425.4904938077
12997	iphiclides_podalirius.IP_504.chromosome_26	7121045	7198964	310000.0	1300000.0	290000.0	2181320.0	1.0204081632653058e-08	-74571.70964997487
12998	iphiclides_podalirius.IP_504.chromosome_26	7136783	7236585	310000.0	1400000.0	290000.0	2181320.0	1.0204081632653058e-08	-74365.79194769863
12999	iphiclides_podalirius.IP_504.chromosome_26	7153837	7263683	310000.0	1400000.0	290000.0	2181320.0	2.0408163265306117e-08	-76331.87303526436
13000	iphiclides_podalirius.IP_504.chromosome_26	7168259	7350875	310000.0	1300000.0	290000.0	2181320.0	2.0408163265306117e-08	-76193.27332343474
13001	iphiclides_podalirius.IP_504.chromosome_26	7186333	7410898	410000.0	1200000.0	290000.0	2181320.0	4.0816326530612233e-08	-78668.17136494894
13002	iphiclides_podalirius.IP_504.chromosome_26	7198898	7431610	510000.0	1000000.0	390000.0	2181320.0	4.0816326530612233e-08	-80100.62408444143
13003	iphiclides_podalirius.IP_504.chromosome_26	7236519	7449724	610000.0	800000.0	390000.0	2181320.0	9.183673469387754e-08	-80563.51016515853
13004	iphiclides_podalirius.IP_504.chromosome_26	7263619	7471353	610000.0	600000.0	390000.0	2181320.0	1.9387755102040812e-07	-79342.61046411157
13005	iphiclides_podalirius.IP_504.chromosome_26	7350808	7488199	610000.0	800000.0	390000.0	2181320.0	3.061224489795918e-07	-81726.1304345101
13006	iphiclides_podalirius.IP_504.chromosome_26	7410833	7507473	510000.0	1000000.0	390000.0	2181320.0	3.2653061224489787e-07	-81327.84197162927
13007	iphiclides_podalirius.IP_504.chromosome_26	7431541	7526139	510000.0	1000000.0	390000.0	2181320.0	2.2448979591836733e-07	-82734.55855068432
13008	iphiclides_podalirius.IP_504.chromosome_26	7449652	7546302	510000.0	1000000.0	390000.0	2181320.0	1.6326530612244893e-07	-82362.64858396957
13009	iphiclides_podalirius.IP_504.chromosome_26	7471284	7563841	610000.0	900000.0	390000.0	2181320.0	1.1224489795918366e-07	-83131.39708105165
13010	iphiclides_podalirius.IP_504.chromosome_26	7488122	7579336	610000.0	900000.0	390000.0	2181320.0	6.122448979591838e-08	-81867.47005288904
13011	iphiclides_podalirius.IP_504.chromosome_26	7507408	7613994	610000.0	700000.0	490000.0	2181320.0	1.0204081632653058e-08	-81093.37617982426
13012	iphiclides_podalirius.IP_504.chromosome_26	7526071	7628781	610000.0	800000.0	490000.0	2181320.0	1.0204081632653058e-08	-82142.68559342957
13013	iphiclides_podalirius.IP_504.chromosome_26	7546301	7645926	610000.0	1000000.0	590000.0	2181320.0	3.0612244897959183e-08	-86928.84101772697
13014	iphiclides_podalirius.IP_504.chromosome_26	7563774	7667061	510000.0	1200000.0	590000.0	2181320.0	1.0204081632653058e-08	-88274.58374241668
13015	iphiclides_podalirius.IP_504.chromosome_26	7579251	7681115	610000.0	1100000.0	590000.0	2181320.0	1.0204081632653058e-08	-88323.59585498285
13016	iphiclides_podalirius.IP_504.chromosome_26	7613929	7702088	510000.0	1300000.0	590000.0	2181320.0	2.0408163265306117e-08	-88860.69293811453
13017	iphiclides_podalirius.IP_504.chromosome_26	7628716	7723576	510000.0	1300000.0	690000.0	2181320.0	0.0	-89245.17821975137
13018	iphiclides_podalirius.IP_504.chromosome_26	7645862	7745214	410000.0	1500000.0	490000.0	2181320.0	0.0	-85751.48440981572
13019	iphiclides_podalirius.IP_504.chromosome_26	7666995	7759466	410000.0	1500000.0	490000.0	2181320.0	0.0	-84028.37035703089
13020	iphiclides_podalirius.IP_504.chromosome_26	7681051	7793923	410000.0	1800000.0	390000.0	2181320.0	0.0	-83465.98118530825
13021	iphiclides_podalirius.IP_504.chromosome_26	7702024	7808763	510000.0	1700000.0	390000.0	2181320.0	0.0	-84013.48849085553
13022	iphiclides_podalirius.IP_504.chromosome_26	7723497	7823540	510000.0	1400000.0	390000.0	2181320.0	0.0	-83414.17775225802
13023	iphiclides_podalirius.IP_504.chromosome_26	7745147	7886480	610000.0	1200000.0	390000.0	2181320.0	0.0	-82907.89295797521
13024	iphiclides_podalirius.IP_504.chromosome_26	7759402	7901018	610000.0	1200000.0	390000.0	2181320.0	0.0	-82531.04763312858
13025	iphiclides_podalirius.IP_504.chromosome_26	7793850	7921603	610000.0	1100000.0	390000.0	2181320.0	0.0	-82185.10959764257
13026	iphiclides_podalirius.IP_504.chromosome_26	7808696	7997372	510000.0	1100000.0	390000.0	2181320.0	2.0408163265306117e-08	-80798.52539249761
13027	iphiclides_podalirius.IP_504.chromosome_26	7823467	8013860	510000.0	1200000.0	390000.0	2181320.0	1.0204081632653058e-08	-81829.62901809439
13028	iphiclides_podalirius.IP_504.chromosome_26	7886414	8038457	610000.0	1200000.0	390000.0	2181320.0	0.0	-82369.63274437375
13029	iphiclides_podalirius.IP_504.chromosome_26	7900944	8060273	610000.0	1000000.0	390000.0	2181320.0	1.0204081632653058e-08	-82641.83432158442
13030	iphiclides_podalirius.IP_504.chromosome_26	7921538	8093831	510000.0	900000.0	390000.0	2181320.0	1.0204081632653058e-08	-81195.47175914302
13031	iphiclides_podalirius.IP_504.chromosome_26	7997298	8116715	510000.0	1000000.0	390000.0	2181320.0	0.0	-80595.9928187925
13032	iphiclides_podalirius.IP_504.chromosome_26	8013796	8142439	410000.0	1000000.0	390000.0	2181320.0	0.0	-79144.58670104665
13033	iphiclides_podalirius.IP_504.chromosome_26	8038372	8159171	410000.0	900000.0	390000.0	2181320.0	0.0	-77255.77829349959
13034	iphiclides_podalirius.IP_504.chromosome_26	8060207	8175950	410000.0	900000.0	290000.0	2181320.0	0.0	-75313.92917020603
13035	iphiclides_podalirius.IP_504.chromosome_26	8093765	8190379	310000.0	900000.0	290000.0	2181320.0	0.0	-74726.29321473476
13036	iphiclides_podalirius.IP_504.chromosome_26	8116648	8207014	410000.0	1000000.0	390000.0	2181320.0	0.0	-78393.39670552702
13037	iphiclides_podalirius.IP_504.chromosome_26	8142372	8225583	410000.0	1200000.0	390000.0	2181320.0	4.0816326530612233e-08	-80980.62931309691
13038	iphiclides_podalirius.IP_504.chromosome_26	8159105	8241630	410000.0	1300000.0	390000.0	2181320.0	3.0612244897959183e-08	-82035.15785166285
13039	iphiclides_podalirius.IP_504.chromosome_26	8175883	8261029	410000.0	1600000.0	390000.0	2181320.0	3.0612244897959183e-08	-83205.56319069822
13040	iphiclides_podalirius.IP_504.chromosome_26	8190315	8291091	410000.0	1600000.0	490000.0	2181320.0	2.0408163265306117e-08	-83877.51375530893
13041	iphiclides_podalirius.IP_504.chromosome_26	8206950	8321595	410000.0	1500000.0	390000.0	2181320.0	3.0612244897959183e-08	-81037.88569099395
13042	iphiclides_podalirius.IP_504.chromosome_26	8225516	8337002	410000.0	1300000.0	390000.0	2181320.0	3.0612244897959183e-08	-79101.60188735809
13043	iphiclides_podalirius.IP_504.chromosome_26	8241563	8353002	410000.0	1400000.0	390000.0	2181320.0	4.0816326530612233e-08	-80057.07094025081
13044	iphiclides_podalirius.IP_504.chromosome_26	8260965	8400777	410000.0	1200000.0	390000.0	2181320.0	4.0816326530612233e-08	-79686.49795718149
13045	iphiclides_podalirius.IP_504.chromosome_26	8291022	8417774	410000.0	1200000.0	390000.0	2181320.0	2.0408163265306117e-08	-79708.36512047032
13046	iphiclides_podalirius.IP_504.chromosome_26	8321530	8451650	410000.0	1200000.0	390000.0	2181320.0	2.0408163265306117e-08	-80360.64574371497
13047	iphiclides_podalirius.IP_504.chromosome_26	8337002	8488412	510000.0	1000000.0	390000.0	2181320.0	3.0612244897959183e-08	-80531.38785002122
13048	iphiclides_podalirius.IP_504.chromosome_26	8352931	8503867	510000.0	1000000.0	290000.0	2181320.0	1.3265306122448975e-07	-79898.17688014024
13049	iphiclides_podalirius.IP_504.chromosome_26	8400711	8579242	510000.0	1000000.0	290000.0	2181320.0	1.3265306122448975e-07	-80187.79867816702
13050	iphiclides_podalirius.IP_504.chromosome_26	8417706	8595267	610000.0	800000.0	290000.0	2181320.0	1.6326530612244893e-07	-79664.70844656657
13051	iphiclides_podalirius.IP_504.chromosome_26	8451583	8611982	710000.0	700000.0	290000.0	2181320.0	1.9387755102040812e-07	-78246.65635901576
13052	iphiclides_podalirius.IP_504.chromosome_26	8488297	8630083	710000.0	800000.0	290000.0	2181320.0	1.3265306122448975e-07	-80356.36373389329
13053	iphiclides_podalirius.IP_504.chromosome_26	8503800	8660281	610000.0	900000.0	290000.0	2181320.0	6.122448979591838e-08	-80223.66454391327
13054	iphiclides_podalirius.IP_504.chromosome_26	8579173	8730842	710000.0	700000.0	290000.0	2181320.0	9.183673469387754e-08	-78773.38174142787
13055	iphiclides_podalirius.IP_504.chromosome_26	8595202	8748174	710000.0	800000.0	390000.0	2181320.0	7.142857142857142e-08	-81026.79821468561
13056	iphiclides_podalirius.IP_504.chromosome_26	8611917	8795319	710000.0	900000.0	490000.0	2181320.0	4.0816326530612233e-08	-84121.91445619741
13057	iphiclides_podalirius.IP_504.chromosome_26	8630007	8814617	610000.0	1000000.0	490000.0	2181320.0	3.0612244897959183e-08	-84440.46141683275
13058	iphiclides_podalirius.IP_504.chromosome_26	8660216	8854720	710000.0	1200000.0	490000.0	2181320.0	1.020408163265306e-07	-86257.90789637921
13059	iphiclides_podalirius.IP_504.chromosome_26	8730770	8872965	710000.0	1500000.0	490000.0	2181320.0	1.020408163265306e-07	-89153.58674736797
13060	iphiclides_podalirius.IP_504.chromosome_26	8748104	8888904	510000.0	1600000.0	490000.0	2181320.0	1.0204081632653058e-08	-89216.2807918665
13061	iphiclides_podalirius.IP_504.chromosome_26	8795246	8911081	510000.0	1800000.0	490000.0	2181320.0	0.0	-86707.012937066
13062	iphiclides_podalirius.IP_504.chromosome_26	8814552	8935588	510000.0	1700000.0	390000.0	2181320.0	1.0204081632653058e-08	-85571.1841313809
13063	iphiclides_podalirius.IP_504.chromosome_26	8854678	8959686	410000.0	1600000.0	390000.0	2181320.0	0.0	-82404.25035072726
13064	iphiclides_podalirius.IP_504.chromosome_26	8872897	8978593	510000.0	1600000.0	390000.0	2181320.0	0.0	-82424.87621958903
13065	iphiclides_podalirius.IP_504.chromosome_26	8888840	8999349	510000.0	1600000.0	390000.0	2181320.0	6.122448979591838e-08	-83548.549783005
13066	iphiclides_podalirius.IP_504.chromosome_26	8911017	9020418	510000.0	1500000.0	390000.0	2181320.0	1.1224489795918366e-07	-84814.97154173972
